Date,User_ID,Session_ID,Source,Medium,Country,Device,Page,Page_Order,Engagement_Time,Converted,User_Type
2026-02-19,U443,S1396,Referral,PartnerSite,Canada,Mobile,Blog,3,254,0,New
2026-02-19,U449,S1422,Direct,Website,USA,Mobile,Home,1,36,1,Returning
2026-02-19,U449,S1422,Direct,Website,USA,Mobile,Contact,2,214,1,Returning
2026-02-19,U449,S1422,Direct,Website,USA,Mobile,Checkout,3,25,1,Returning
2026-02-19,U483,S1523,Referral,PartnerSite,Australia,Mobile,Contact,1,65,1,Returning
2026-02-19,U483,S1523,Referral,PartnerSite,Australia,Mobile,Checkout,2,234,1,Returning
2026-02-19,U501,S1576,Email,Newsletter,India,Mobile,Pricing,1,143,0,Returning
2026-02-19,U540,S1701,Referral,PartnerSite,Australia,Mobile,Pricing,1,39,1,Returning
2026-02-19,U540,S1701,Referral,PartnerSite,Australia,Mobile,Checkout,2,212,1,Returning
2026-02-19,U540,S1701,Referral,PartnerSite,Australia,Mobile,Blog,3,253,1,Returning
2026-02-19,U549,S1729,Referral,PartnerSite,Canada,Mobile,Product,1,60,0,Returning
2026-02-19,U549,S1729,Referral,PartnerSite,Canada,Mobile,Pricing,2,277,0,Returning
2026-02-19,U549,S1729,Referral,PartnerSite,Canada,Mobile,Checkout,3,136,0,Returning
2026-02-19,U554,S1743,Email,Newsletter,India,Desktop,Product,1,139,0,Returning
2026-02-19,U585,S1829,Organic,Google,Canada,Mobile,Pricing,1,265,0,Returning
2026-02-19,U585,S1829,Organic,Google,Canada,Mobile,Product,2,210,0,Returning
2026-02-19,U585,S1829,Organic,Google,Canada,Mobile,Contact,3,151,0,Returning
2026-02-19,U585,S1829,Organic,Google,Canada,Mobile,Blog,4,184,0,Returning
2026-02-19,U609,S1908,Social,Instagram,Australia,Desktop,Contact,1,193,0,Returning
2026-02-19,U609,S1908,Social,Instagram,Australia,Desktop,Pricing,2,293,0,Returning
2026-02-19,U609,S1908,Social,Instagram,Australia,Desktop,Home,3,297,0,Returning
2026-02-19,U630,S1974,Social,Instagram,India,Mobile,Checkout,1,219,1,Returning
2026-02-19,U630,S1974,Social,Instagram,India,Mobile,Blog,2,79,1,Returning
2026-02-19,U643,S2021,Email,Newsletter,UK,Mobile,Blog,1,184,0,Returning
2026-02-19,U643,S2021,Email,Newsletter,UK,Mobile,Contact,2,292,0,Returning
2026-02-19,U643,S2021,Email,Newsletter,UK,Mobile,Product,3,87,0,Returning
2026-02-19,U643,S2021,Email,Newsletter,UK,Mobile,Pricing,4,112,0,Returning
2026-02-19,U655,S2062,Email,Newsletter,Canada,Mobile,Contact,1,284,0,Returning
2026-02-19,U655,S2062,Email,Newsletter,Canada,Mobile,Home,2,272,0,Returning
2026-02-19,U655,S2062,Email,Newsletter,Canada,Mobile,Blog,3,208,0,Returning
2026-02-19,U682,S2149,Email,Newsletter,Australia,Mobile,Contact,1,98,0,Returning
2026-02-19,U682,S2149,Email,Newsletter,Australia,Mobile,Product,2,205,0,Returning
2026-02-19,U682,S2149,Email,Newsletter,Australia,Mobile,Checkout,3,48,0,Returning
2026-02-19,U695,S2191,Social,Instagram,UK,Mobile,Home,1,267,0,Returning
2026-02-19,U695,S2191,Social,Instagram,UK,Mobile,Contact,2,186,0,Returning
2026-02-19,U695,S2191,Social,Instagram,UK,Mobile,Checkout,3,296,0,Returning
2026-02-19,U704,S2220,Social,Instagram,UK,Mobile,Product,1,198,1,Returning
2026-02-19,U704,S2220,Social,Instagram,UK,Mobile,Pricing,2,90,1,Returning
2026-02-19,U704,S2220,Social,Instagram,UK,Mobile,Checkout,3,283,1,Returning
2026-02-19,U707,S2229,Email,Newsletter,Australia,Desktop,Blog,1,173,0,Returning
2026-02-19,U707,S2229,Email,Newsletter,Australia,Desktop,Contact,2,163,0,Returning
2026-02-19,U707,S2229,Email,Newsletter,Australia,Desktop,Product,3,261,0,Returning
2026-02-19,U707,S2229,Email,Newsletter,Australia,Desktop,Pricing,4,259,0,Returning
2026-02-19,U712,S2248,Direct,Website,USA,Mobile,Contact,1,299,0,Returning
2026-02-19,U712,S2248,Direct,Website,USA,Mobile,Pricing,2,271,0,Returning
2026-02-19,U712,S2248,Direct,Website,USA,Mobile,Home,3,238,0,Returning
2026-02-19,U731,S2302,Organic,Google,USA,Mobile,Pricing,1,142,1,Returning
2026-02-19,U731,S2302,Organic,Google,USA,Mobile,Checkout,2,67,1,Returning
2026-02-19,U731,S2302,Organic,Google,USA,Mobile,Home,3,55,1,Returning
2026-02-19,U731,S2302,Organic,Google,USA,Mobile,Contact,4,257,1,Returning
2026-02-19,U733,S2310,Referral,PartnerSite,USA,Mobile,Checkout,1,222,0,Returning
2026-02-19,U733,S2310,Referral,PartnerSite,USA,Mobile,Product,2,90,0,Returning
2026-02-19,U733,S2310,Referral,PartnerSite,USA,Mobile,Blog,3,261,0,Returning
2026-02-19,U733,S2310,Referral,PartnerSite,USA,Mobile,Home,4,109,0,Returning
2026-02-19,U744,S2355,Organic,Google,India,Mobile,Contact,1,130,1,Returning
2026-02-19,U744,S2355,Organic,Google,India,Mobile,Blog,2,49,1,Returning
2026-02-19,U744,S2355,Organic,Google,India,Mobile,Pricing,3,297,1,Returning
2026-02-19,U744,S2355,Organic,Google,India,Mobile,Checkout,4,84,1,Returning
2026-02-19,U755,S2389,Direct,Website,Australia,Mobile,Blog,1,91,0,Returning
2026-02-19,U755,S2389,Direct,Website,Australia,Mobile,Product,2,90,0,Returning
2026-02-19,U755,S2389,Direct,Website,Australia,Mobile,Contact,3,93,0,Returning
2026-02-19,U805,S2533,Organic,Google,Canada,Mobile,Blog,1,230,0,Returning
2026-02-19,U805,S2533,Organic,Google,Canada,Mobile,Checkout,2,125,0,Returning
2026-02-19,U805,S2533,Organic,Google,Canada,Mobile,Pricing,3,209,0,Returning
2026-02-19,U805,S2533,Organic,Google,Canada,Mobile,Product,4,84,0,Returning
2026-02-19,U817,S2576,Organic,Google,USA,Mobile,Blog,1,60,0,Returning
2026-02-19,U817,S2576,Organic,Google,USA,Mobile,Pricing,2,173,0,Returning
2026-02-19,U817,S2576,Organic,Google,USA,Mobile,Contact,3,231,0,Returning
2026-02-19,U844,S2645,Organic,Google,India,Desktop,Blog,1,237,0,Returning
2026-02-19,U844,S2645,Organic,Google,India,Desktop,Product,2,214,0,Returning
2026-02-19,U846,S2651,Direct,Website,UK,Desktop,Checkout,1,87,0,Returning
2026-02-19,U846,S2651,Direct,Website,UK,Desktop,Pricing,2,259,0,Returning
2026-02-19,U867,S2704,Organic,Google,UK,Mobile,Contact,1,240,0,Returning
2026-02-19,U867,S2704,Organic,Google,UK,Mobile,Pricing,2,115,0,Returning
2026-02-19,U869,S2712,Email,Newsletter,Australia,Mobile,Checkout,1,255,0,Returning
2026-02-19,U900,S2794,Referral,PartnerSite,USA,Mobile,Checkout,1,97,1,Returning
2026-02-19,U900,S2794,Referral,PartnerSite,USA,Mobile,Blog,2,33,1,Returning
2026-02-19,U900,S2794,Referral,PartnerSite,USA,Mobile,Contact,3,136,1,Returning
2026-02-19,U900,S2794,Referral,PartnerSite,USA,Mobile,Home,4,271,1,Returning
2026-02-19,U948,S2953,Organic,Google,India,Mobile,Pricing,1,72,0,Returning
2026-02-19,U948,S2953,Organic,Google,India,Mobile,Contact,2,84,0,Returning
2026-02-19,U955,S2977,Email,Newsletter,Canada,Mobile,Blog,1,31,0,Returning
2026-02-19,U955,S2977,Email,Newsletter,Canada,Mobile,Contact,2,285,0,Returning
2026-02-19,U969,S3014,Email,Newsletter,Canada,Mobile,Contact,1,289,0,Returning
2026-02-19,U969,S3014,Email,Newsletter,Canada,Mobile,Product,2,155,0,Returning
2026-02-19,U994,S3086,Organic,Google,Australia,Mobile,Blog,1,292,0,Returning
2026-02-19,U93,S312,Email,Newsletter,Canada,Mobile,Home,1,54,0,Returning
2026-02-19,U1026,S3188,Organic,Google,Australia,Desktop,Product,1,80,0,Returning
2026-02-19,U1026,S3188,Organic,Google,Australia,Desktop,Checkout,2,234,0,Returning
2026-02-19,U1051,S3256,Social,Instagram,Australia,Tablet,Product,1,68,0,Returning
2026-02-19,U1051,S3256,Social,Instagram,Australia,Tablet,Contact,2,251,0,Returning
2026-02-19,U1051,S3256,Social,Instagram,Australia,Tablet,Home,3,197,0,Returning
2026-02-19,U1110,S3424,Social,Instagram,USA,Desktop,Product,1,36,0,New
2026-02-19,U1110,S3424,Social,Instagram,USA,Desktop,Home,2,28,0,New
2026-02-19,U1112,S3432,Email,Newsletter,USA,Desktop,Pricing,1,43,0,Returning
2026-02-19,U1146,S3525,Organic,Google,USA,Mobile,Blog,1,257,0,Returning
2026-02-19,U1149,S3536,Social,Instagram,India,Mobile,Pricing,1,157,0,Returning
2026-02-19,U1152,S3546,Social,Instagram,India,Mobile,Contact,1,174,1,Returning
2026-02-19,U1152,S3546,Social,Instagram,India,Mobile,Checkout,2,38,1,Returning
2026-02-19,U1152,S3546,Social,Instagram,India,Mobile,Pricing,3,279,1,Returning
2026-02-19,U1152,S3546,Social,Instagram,India,Mobile,Product,4,216,1,Returning
2026-02-19,U1161,S3577,Email,Newsletter,Australia,Mobile,Pricing,1,107,0,Returning
2026-02-19,U1161,S3577,Email,Newsletter,Australia,Mobile,Blog,2,288,0,Returning
2026-02-19,U1161,S3577,Email,Newsletter,Australia,Mobile,Product,3,173,0,Returning
2026-02-19,U1173,S3605,Referral,PartnerSite,India,Mobile,Product,1,287,0,New
2026-02-19,U1197,S3680,Direct,Website,Canada,Mobile,Product,1,79,0,Returning
2026-02-19,U1197,S3680,Direct,Website,Canada,Mobile,Home,2,250,0,Returning
2026-02-19,U1207,S3711,Organic,Google,UK,Mobile,Pricing,1,61,0,Returning
2026-02-19,U1207,S3711,Organic,Google,UK,Mobile,Product,2,93,0,Returning
2026-02-19,U1207,S3711,Organic,Google,UK,Mobile,Home,3,195,0,Returning
2026-02-19,U1207,S3711,Organic,Google,UK,Mobile,Contact,4,171,0,Returning
2026-02-19,U1253,S3873,Social,Instagram,Canada,Mobile,Product,1,99,1,Returning
2026-02-19,U1253,S3873,Social,Instagram,Canada,Mobile,Contact,2,127,1,Returning
2026-02-19,U1253,S3873,Social,Instagram,Canada,Mobile,Checkout,3,198,1,Returning
2026-02-19,U1253,S3873,Social,Instagram,Canada,Mobile,Blog,4,201,1,Returning
2026-02-19,U1272,S3938,Email,Newsletter,India,Mobile,Home,1,74,0,Returning
2026-02-19,U1291,S3992,Referral,PartnerSite,UK,Desktop,Contact,1,235,1,Returning
2026-02-19,U1291,S3992,Referral,PartnerSite,UK,Desktop,Pricing,2,209,1,Returning
2026-02-19,U1291,S3992,Referral,PartnerSite,UK,Desktop,Checkout,3,115,1,Returning
2026-02-19,U1324,S4112,Social,Instagram,USA,Desktop,Checkout,1,111,1,Returning
2026-02-19,U1324,S4112,Social,Instagram,USA,Desktop,Blog,2,211,1,Returning
2026-02-19,U1324,S4112,Social,Instagram,USA,Desktop,Contact,3,236,1,Returning
2026-02-19,U1326,S4115,Referral,PartnerSite,UK,Mobile,Contact,1,117,0,New
2026-02-19,U1326,S4115,Referral,PartnerSite,UK,Mobile,Blog,2,296,0,New
2026-02-19,U1360,S4217,Referral,PartnerSite,USA,Mobile,Blog,1,78,0,New
2026-02-19,U1360,S4217,Referral,PartnerSite,USA,Mobile,Checkout,2,166,0,New
2026-02-19,U1360,S4217,Referral,PartnerSite,USA,Mobile,Product,3,113,0,New
2026-02-19,U129,S423,Social,Instagram,Australia,Tablet,Contact,1,185,0,Returning
2026-02-19,U1371,S4256,Direct,Website,India,Mobile,Pricing,1,150,0,Returning
2026-02-19,U134,S434,Organic,Google,UK,Desktop,Pricing,1,104,0,Returning
2026-02-19,U134,S434,Organic,Google,UK,Desktop,Contact,2,151,0,Returning
2026-02-19,U1418,S4390,Organic,Google,Australia,Desktop,Checkout,1,39,0,Returning
2026-02-19,U1418,S4390,Organic,Google,Australia,Desktop,Pricing,2,84,0,Returning
2026-02-19,U1418,S4390,Organic,Google,Australia,Desktop,Product,3,288,0,Returning
2026-02-19,U1434,S4447,Email,Newsletter,USA,Mobile,Home,1,208,0,Returning
2026-02-19,U1434,S4447,Email,Newsletter,USA,Mobile,Product,2,212,0,Returning
2026-02-19,U1434,S4447,Email,Newsletter,USA,Mobile,Contact,3,244,0,Returning
2026-02-19,U1434,S4447,Email,Newsletter,USA,Mobile,Pricing,4,150,0,Returning
2026-02-19,U1444,S4473,Social,Instagram,Canada,Mobile,Checkout,1,38,0,New
2026-02-19,U1462,S4521,Social,Instagram,USA,Mobile,Checkout,1,113,1,New
2026-02-19,U1462,S4521,Social,Instagram,USA,Mobile,Blog,2,190,1,New
2026-02-19,U1462,S4522,Referral,PartnerSite,Canada,Mobile,Product,1,256,1,Returning
2026-02-19,U1462,S4522,Referral,PartnerSite,Canada,Mobile,Checkout,2,197,1,Returning
2026-02-19,U1507,S4653,Email,Newsletter,Canada,Mobile,Checkout,1,66,1,New
2026-02-19,U1507,S4653,Email,Newsletter,Canada,Mobile,Home,2,94,1,New
2026-02-19,U1507,S4653,Email,Newsletter,Canada,Mobile,Blog,3,41,1,New
2026-02-19,U1516,S4684,Organic,Google,UK,Mobile,Product,1,250,1,Returning
2026-02-19,U1516,S4684,Organic,Google,UK,Mobile,Checkout,2,193,1,Returning
2026-02-19,U1516,S4684,Organic,Google,UK,Mobile,Pricing,3,212,1,Returning
2026-02-19,U1516,S4684,Organic,Google,UK,Mobile,Contact,4,240,1,Returning
2026-02-19,U1518,S4691,Direct,Website,India,Desktop,Product,1,68,0,Returning
2026-02-19,U1518,S4691,Direct,Website,India,Desktop,Contact,2,297,0,Returning
2026-02-19,U1518,S4691,Direct,Website,India,Desktop,Blog,3,195,0,Returning
2026-02-19,U1534,S4738,Organic,Google,Australia,Tablet,Home,1,206,0,Returning
2026-02-19,U1541,S4756,Organic,Google,India,Mobile,Product,1,60,0,Returning
2026-02-19,U1541,S4756,Organic,Google,India,Mobile,Home,2,37,0,Returning
2026-02-19,U1541,S4756,Organic,Google,India,Mobile,Blog,3,27,0,Returning
2026-02-19,U1545,S4767,Email,Newsletter,Australia,Desktop,Checkout,1,181,0,Returning
2026-02-19,U1545,S4767,Email,Newsletter,Australia,Desktop,Product,2,175,0,Returning
2026-02-19,U1545,S4767,Email,Newsletter,Australia,Desktop,Blog,3,168,0,Returning
2026-02-19,U1545,S4768,Email,Newsletter,Australia,Desktop,Blog,1,139,0,Returning
2026-02-19,U1545,S4768,Email,Newsletter,Australia,Desktop,Pricing,2,48,0,Returning
2026-02-19,U1545,S4768,Email,Newsletter,Australia,Desktop,Contact,3,63,0,Returning
2026-02-19,U153,S481,Social,Instagram,USA,Mobile,Checkout,1,121,0,Returning
2026-02-19,U1613,S4963,Referral,PartnerSite,India,Mobile,Contact,1,257,0,Returning
2026-02-19,U1613,S4963,Referral,PartnerSite,India,Mobile,Home,2,276,0,Returning
2026-02-19,U1613,S4963,Referral,PartnerSite,India,Mobile,Product,3,92,0,Returning
2026-02-19,U1667,S5122,Direct,Website,UK,Mobile,Checkout,1,192,1,Returning
2026-02-19,U1667,S5122,Direct,Website,UK,Mobile,Contact,2,117,1,Returning
2026-02-19,U1667,S5122,Direct,Website,UK,Mobile,Blog,3,78,1,Returning
2026-02-19,U1667,S5122,Direct,Website,UK,Mobile,Home,4,247,1,Returning
2026-02-19,U1701,S5230,Referral,PartnerSite,USA,Mobile,Product,1,28,0,Returning
2026-02-19,U1702,S5233,Referral,PartnerSite,Canada,Mobile,Blog,1,176,0,Returning
2026-02-19,U1717,S5274,Organic,Google,Australia,Mobile,Blog,1,97,0,Returning
2026-02-19,U1717,S5274,Organic,Google,Australia,Mobile,Checkout,2,39,0,Returning
2026-02-19,U1723,S5294,Email,Newsletter,USA,Desktop,Contact,1,107,0,Returning
2026-02-19,U1723,S5294,Email,Newsletter,USA,Desktop,Blog,2,220,0,Returning
2026-02-19,U1723,S5294,Email,Newsletter,USA,Desktop,Pricing,3,139,0,Returning
2026-02-19,U1723,S5294,Email,Newsletter,USA,Desktop,Home,4,166,0,Returning
2026-02-19,U1740,S5342,Social,Instagram,Canada,Mobile,Pricing,1,149,0,New
2026-02-19,U1740,S5342,Social,Instagram,Canada,Mobile,Blog,2,27,0,New
2026-02-19,U1741,S5345,Direct,Website,Australia,Tablet,Blog,1,136,0,Returning
2026-02-19,U1741,S5345,Direct,Website,Australia,Tablet,Checkout,2,289,0,Returning
2026-02-19,U1744,S5357,Email,Newsletter,Canada,Mobile,Contact,1,137,1,Returning
2026-02-19,U1744,S5357,Email,Newsletter,Canada,Mobile,Blog,2,26,1,Returning
2026-02-19,U1744,S5357,Email,Newsletter,Canada,Mobile,Pricing,3,240,1,Returning
2026-02-19,U1744,S5357,Email,Newsletter,Canada,Mobile,Checkout,4,255,1,Returning
2026-02-19,U1785,S5468,Direct,Website,USA,Desktop,Pricing,1,194,0,Returning
2026-02-19,U1785,S5468,Direct,Website,USA,Desktop,Home,2,251,0,Returning
2026-02-19,U1838,S5628,Direct,Website,India,Mobile,Contact,1,97,0,Returning
2026-02-19,U1838,S5628,Direct,Website,India,Mobile,Home,2,267,0,Returning
2026-02-19,U1838,S5628,Direct,Website,India,Mobile,Product,3,232,0,Returning
2026-02-19,U1838,S5628,Direct,Website,India,Mobile,Blog,4,92,0,Returning
2026-02-19,U1840,S5634,Referral,PartnerSite,Australia,Mobile,Blog,1,153,1,Returning
2026-02-19,U1840,S5634,Referral,PartnerSite,Australia,Mobile,Checkout,2,66,1,Returning
2026-02-19,U1840,S5634,Referral,PartnerSite,Australia,Mobile,Pricing,3,25,1,Returning
2026-02-19,U1865,S5703,Direct,Website,USA,Mobile,Blog,1,28,0,Returning
2026-02-19,U1865,S5703,Direct,Website,USA,Mobile,Product,2,207,0,Returning
2026-02-19,U1865,S5703,Direct,Website,USA,Mobile,Pricing,3,20,0,Returning
2026-02-19,U1865,S5703,Direct,Website,USA,Mobile,Home,4,204,0,Returning
2026-02-19,U183,S580,Referral,PartnerSite,Canada,Tablet,Home,1,295,0,Returning
2026-02-19,U183,S580,Referral,PartnerSite,Canada,Tablet,Product,2,252,0,Returning
2026-02-19,U183,S580,Referral,PartnerSite,Canada,Tablet,Blog,3,169,0,Returning
2026-02-19,U183,S580,Referral,PartnerSite,Canada,Tablet,Checkout,4,68,0,Returning
2026-02-19,U1936,S5914,Direct,Website,India,Mobile,Home,1,98,0,Returning
2026-02-19,U1936,S5914,Direct,Website,India,Mobile,Product,2,28,0,Returning
2026-02-19,U1943,S5937,Organic,Google,USA,Mobile,Pricing,1,31,1,Returning
2026-02-19,U1943,S5937,Organic,Google,USA,Mobile,Contact,2,58,1,Returning
2026-02-19,U1943,S5937,Organic,Google,USA,Mobile,Home,3,26,1,Returning
2026-02-19,U1943,S5937,Organic,Google,USA,Mobile,Checkout,4,107,1,Returning
2026-02-19,U1956,S5981,Referral,PartnerSite,USA,Mobile,Blog,1,60,0,Returning
2026-02-19,U1969,S6016,Email,Newsletter,Australia,Desktop,Contact,1,213,0,Returning
2026-02-19,U1969,S6016,Email,Newsletter,Australia,Desktop,Blog,2,177,0,Returning
2026-02-19,U1969,S6016,Email,Newsletter,Australia,Desktop,Pricing,3,152,0,Returning
2026-02-19,U1969,S6016,Email,Newsletter,Australia,Desktop,Home,4,168,0,Returning
2026-02-19,U1973,S6031,Organic,Google,India,Tablet,Pricing,1,93,0,Returning
2026-02-19,U1984,S6072,Email,Newsletter,India,Mobile,Product,1,257,0,Returning
2026-02-19,U1984,S6072,Email,Newsletter,India,Mobile,Blog,2,297,0,Returning
2026-02-19,U196,S618,Direct,Website,India,Mobile,Contact,1,95,0,Returning
2026-02-19,U210,S658,Email,Newsletter,USA,Mobile,Blog,1,206,0,Returning
2026-02-19,U210,S658,Email,Newsletter,USA,Mobile,Pricing,2,283,0,Returning
2026-02-19,U210,S658,Email,Newsletter,USA,Mobile,Contact,3,227,0,Returning
2026-02-19,U210,S658,Email,Newsletter,USA,Mobile,Home,4,281,0,Returning
2026-02-19,U19,S66,Social,Instagram,UK,Mobile,Checkout,1,253,0,Returning
2026-02-19,U215,S668,Referral,PartnerSite,USA,Mobile,Checkout,1,159,1,Returning
2026-02-19,U215,S668,Referral,PartnerSite,USA,Mobile,Contact,2,291,1,Returning
2026-02-19,U215,S668,Referral,PartnerSite,USA,Mobile,Home,3,90,1,Returning
2026-02-19,U239,S735,Direct,Website,India,Mobile,Pricing,1,22,0,Returning
2026-02-19,U239,S735,Direct,Website,India,Mobile,Blog,2,257,0,Returning
2026-02-19,U27,S86,Referral,PartnerSite,UK,Tablet,Home,1,197,0,Returning
2026-02-19,U27,S86,Referral,PartnerSite,UK,Tablet,Product,2,216,0,Returning
2026-02-19,U27,S86,Referral,PartnerSite,UK,Tablet,Pricing,3,39,0,Returning
2026-02-19,U27,S86,Referral,PartnerSite,UK,Tablet,Blog,4,37,0,Returning
2026-02-19,U285,S876,Organic,Google,Canada,Desktop,Pricing,1,20,0,Returning
2026-02-19,U285,S876,Organic,Google,Canada,Desktop,Product,2,97,0,Returning
2026-02-20,U335,S1053,Referral,PartnerSite,Australia,Desktop,Home,1,105,0,New
2026-02-20,U335,S1053,Referral,PartnerSite,Australia,Desktop,Product,2,251,0,New
2026-02-20,U356,S1122,Direct,Website,India,Mobile,Contact,1,208,0,Returning
2026-02-20,U378,S1196,Direct,Website,UK,Mobile,Pricing,1,260,0,Returning
2026-02-20,U405,S1277,Email,Newsletter,UK,Mobile,Checkout,1,238,0,Returning
2026-02-20,U405,S1277,Email,Newsletter,UK,Mobile,Blog,2,105,0,Returning
2026-02-20,U405,S1277,Email,Newsletter,UK,Mobile,Pricing,3,79,0,Returning
2026-02-20,U405,S1277,Email,Newsletter,UK,Mobile,Product,4,119,0,Returning
2026-02-20,U4,S13,Email,Newsletter,USA,Mobile,Pricing,1,116,0,New
2026-02-20,U4,S13,Email,Newsletter,USA,Mobile,Blog,2,150,0,New
2026-02-20,U4,S13,Email,Newsletter,USA,Mobile,Home,3,45,0,New
2026-02-20,U418,S1317,Social,Instagram,Canada,Mobile,Product,1,31,0,Returning
2026-02-20,U418,S1317,Social,Instagram,Canada,Mobile,Contact,2,94,0,Returning
2026-02-20,U418,S1317,Social,Instagram,Canada,Mobile,Home,3,189,0,Returning
2026-02-20,U421,S1325,Social,Instagram,UK,Desktop,Product,1,233,0,Returning
2026-02-20,U445,S1405,Email,Newsletter,Canada,Mobile,Blog,1,159,0,Returning
2026-02-20,U445,S1405,Email,Newsletter,Canada,Mobile,Home,2,67,0,Returning
2026-02-20,U445,S1405,Email,Newsletter,Canada,Mobile,Contact,3,266,0,Returning
2026-02-20,U445,S1405,Email,Newsletter,Canada,Mobile,Product,4,164,0,Returning
2026-02-20,U447,S1414,Email,Newsletter,India,Mobile,Home,1,139,0,Returning
2026-02-20,U447,S1414,Email,Newsletter,India,Mobile,Pricing,2,142,0,Returning
2026-02-20,U450,S1424,Social,Instagram,USA,Mobile,Product,1,138,0,Returning
2026-02-20,U450,S1424,Social,Instagram,USA,Mobile,Contact,2,161,0,Returning
2026-02-20,U450,S1424,Social,Instagram,USA,Mobile,Pricing,3,261,0,Returning
2026-02-20,U475,S1502,Referral,PartnerSite,India,Desktop,Pricing,1,88,0,New
2026-02-20,U475,S1502,Referral,PartnerSite,India,Desktop,Home,2,128,0,New
2026-02-20,U476,S1507,Social,Instagram,Canada,Mobile,Checkout,1,249,1,Returning
2026-02-20,U476,S1507,Social,Instagram,Canada,Mobile,Home,2,39,1,Returning
2026-02-20,U482,S1521,Organic,Google,Australia,Mobile,Blog,1,117,0,Returning
2026-02-20,U482,S1521,Organic,Google,Australia,Mobile,Checkout,2,96,0,Returning
2026-02-20,U482,S1521,Organic,Google,Australia,Mobile,Home,3,87,0,Returning
2026-02-20,U552,S1736,Referral,PartnerSite,Australia,Mobile,Blog,1,23,0,Returning
